Date,Nom de l'entraînement,Durée,Nom de l'exercice,Ordre de la série,Poids,Réps,Distance,Secondes,Notes,Notes d'entraînement,RPE
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",2,45.0,12.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",3,45.0,8.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",4,45.0,8.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",1,45.0,15.0,0,0.0,"",,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",2,45.0,11.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",3,45.0,9.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Seated Row (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",1,20.3,15.0,0,0.0,"",,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",2,20.3,11.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",3,20.3,10.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",1,11.3,15.0,0,0.0,"",,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",2,11.3,15.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",3,11.3,15.0,0,0.0,,,
2025-10-16 11:02:50,"Pull",51min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",1,65.0,12.0,0,0.0,"","",
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",2,65.0,12.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",3,65.0,10.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",4,65.0,7.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",3,60.0,10.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",4,60.0,9.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",1,175.7,12.0,0,0.0,"",,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",2,175.7,8.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",3,175.7,5.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",4,175.7,5.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",1,40.0,12.0,0,0.0,"",,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",2,40.0,9.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",3,40.0,8.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",4,40.0,7.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",1,46.3,15.0,0,0.0,"",,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",2,46.3,15.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",3,46.3,15.0,0,0.0,,,
2025-10-17 11:17:41,"Legs",1h 3min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",1,65.0,12.0,0,0.0,"","",
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",2,65.0,12.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",3,65.0,7.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",4,65.0,6.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",2,16.0,10.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",3,16.0,7.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",4,16.0,6.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",1,6.8,13.0,0,0.0,"",,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",2,6.8,9.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",3,6.8,9.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",2,11.3,12.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",3,11.3,10.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",1,7.0,15.0,0,0.0,"",,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",2,7.0,12.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",3,7.0,12.0,0,0.0,,,
2025-10-20 13:17:29,"Push",57min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,2.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,"","",
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",2,60.0,12.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",3,60.0,9.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",4,60.0,7.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",2,45.0,12.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",3,45.0,8.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",4,45.0,9.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",1,45.0,15.0,0,0.0,"",,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",2,45.0,12.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",3,45.0,11.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",1,20.3,15.0,0,0.0,"",,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",2,20.3,15.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",3,20.3,9.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",1,13.5,15.0,0,0.0,"",,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",2,13.5,15.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",3,13.5,15.0,0,0.0,,,
2025-10-21 12:37:23,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",1,65.0,12.0,0,0.0,"","",
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",2,65.0,12.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",3,65.0,12.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",4,65.0,8.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Squat (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",1,60.0,12.0,0,0.0,"",,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",2,60.0,9.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",3,60.0,8.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",4,60.0,6.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Hip Thrust (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",1,175.7,15.0,0,0.0,"",,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",2,175.7,11.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",3,175.7,9.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Leg Press",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",1,40.0,15.0,0,0.0,"",,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",2,40.0,11.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",3,40.0,8.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Romanian Deadlift (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",1,51.3,15.0,0,0.0,"",,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",2,51.3,14.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",3,51.3,12.0,0,0.0,,,
2025-10-23 13:21:59,"Legs",57min,"Seated Calf Raise (Plate Loaded)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",1,65.0,12.0,0,0.0,"","",
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",2,65.0,9.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",3,65.0,7.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",4,65.0,6.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",2,16.0,7.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",3,16.0,6.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",4,16.0,6.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Incline Bench Press (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",1,6.8,15.0,0,0.0,"",,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",2,6.8,10.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",3,6.8,8.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Chest Fly (Band)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",1,11.3,15.0,0,0.0,"",,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",2,11.3,12.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",3,11.3,9.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Triceps Extension",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",1,7.0,13.0,0,0.0,"",,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",2,7.0,12.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",3,7.0,10.0,0,0.0,,,
2025-11-17 10:54:35,"Push",55min,"Lateral Raise (Dumbbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,"","",
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",3,60.0,7.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",4,60.0,6.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bent Over Row (Barbell)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",1,45.0,12.0,0,0.0,"",,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",2,45.0,9.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",3,45.0,7.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",4,45.0,6.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Lat Pulldown (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",1,45.0,13.0,0,0.0,"",,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",2,45.0,9.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",3,45.0,7.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Seated Row (Machine)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",1,20.3,9.0,0,0.0,"",,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",2,20.3,7.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",3,20.3,6.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Face Pull (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",1,13.5,12.0,0,0.0,"",,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",2,13.5,8.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",3,13.5,7.0,0,0.0,,,
2026-01-12 20:59:36,"Pull",50min,"Bicep Curl (Cable)",Minuteur de repos,0,0.0,0,120.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",1,62.5,12.0,0,0.0,"","",
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",2,62.5,8.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",3,62.5,6.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",4,62.5,6.0,0,0.0,,,
2026-01-13 12:32:36,"Push",59min,"Bench Press (Barbell)",Minuteur de repos,0,0.0,0,180.0,,,
